748,mix_test_97,0,1609763178
749,mix_test_98,0,1609763178
750,mix_test_99,0,1609763178
751,mix_successive_0,1609763178,0
752,mix_successive_4,1609763178,0
753,mix_successive_6,1609763178,0
754,mix_successive_10,1609763178,0
755,mix_successive_16,1609763178,0
756,mix_successive_20,0,1609763178
757,mix_successive_21,1609763178,0
758,mix_successive_28,1609763178,0
759,mix_successive_30,1609763178,0
760,mix_successive_31,1609763178,0
761,mix_successive_32,1609763178,0
762,mix_successive_39,1609763178,0
763,mix_successive_40,1609763178,0
764,mix_successive_42,1609763178,0
765,mix_successive_43,1609763178,0
766,mix_successive_45,1609763178,0
767,mix_successive_46,1609763178,0
768,mix_successive_61,0,1609763178
769,mix_successive_64,1609763178,0
4186,d_neg_prec_star_01,0,1609763178
4187,d_neg_prec_star_02,0,1609763178
4188,d_neg_prec_star_03,0,1609763178
4189,u_neg_prec_star_01,0,1609763178
4190,u_neg_prec_star_02,0,1609763178
4191,u_neg_prec_star_03,0,1609763178
4192,notintsubject_o_neg_prec_star_01,0,1609763178
4193,notintsubject_o_neg_prec_star_02,0,1609763178
4194,notintsubject_o_neg_prec_star_03,0,1609763178
4195,x_neg_prec_star_01,0,1609763178
4196,x_neg_prec_star_02,0,1609763178
4197,x_neg_prec_star_03,0,1609763178
4198,X_neg_prec_star_01,0,1609763178
4199,X_neg_prec_star_02,0,1609763178
4200,X_neg_prec_star_03,0,1609763178
4201,s_neg_prec_star_01,0,1609763178
4202,s_neg_prec_star_02,0,1609763178
4203,p_neg_prec_star_01,0,1609763178
4204,p_neg_prec_star_02,0,1609763178
4205,p_neg_prec_star_03,0,1609763178
4206,p_neg_prec_star_04,0,1609763178
